"","Year","State","Fruit","Category","Item","Meas Type","Metric","Domain","Type","Name","Code","Value"
"145",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT ","230000","0.061"
"146",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PROPICONAZOLE ","122101","0.112"
"147",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PYDIFLUMETOFEN ","90110","(D)"
"148",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ","99100","0.167"
"149",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PYRIMETHANIL ","288201","0.658"
"150",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","QUINOLINE ","55459","0.095"
"151",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","SULFUR ","77501","5.471"
"152",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","TETRACONAZOLE ","120603","0.036"
"153",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ","102001","0.695"
"154",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","THIRAM ","79801","2.201"
"155",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","TRIFLOXYSTROBIN ","129112","0.119"
"156",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ","128879","(D)"
"157",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","CARFENTRAZONE-ETHYL ","128712","(D)"
"158",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","FLUMIOXAZIN ","129034","0.078"
"159",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","OXYFLUORFEN ","111601","(D)"
"160",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","PENDIMETHALIN ","108501","0.923"
"161",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ABAMECTIN ","122804","0.019"
"162",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ACEQUINOCYL ","6329","0.299"
"163",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ACETAMIPRID ","99050","0.129"
"164",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","AZADIRACHTIN ","121701","0.03"
"165",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BEAUVERIA BASSIANA ","128924","(NA)"
"166",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BIFENAZATE ","586","0.5"
"167",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BIFENTHRIN ","128825","0.116"
"168",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857 ","6523","(NA)"
"169",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351 ","6522","(NA)"
"170",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BT KURSTAKI SA-11 ","6519","(NA)"
"171",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CANOLA OIL ","11332","(D)"
"172",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ","90100","0.063"
"173",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA ","16329","(NA)"
"174",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE ","90098","0.117"
"175",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN ","138831","0.178"
"176",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ETOXAZOLE ","107091","(D)"
"177",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FENBUTATIN-OXIDE ","104601","(D)"
"178",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FENPROPATHRIN ","127901","0.26"
"179",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FENPYROXIMATE ","129131","(D)"
"180",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FLONICAMID ","128016","0.087"
"181",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE ","122304","0.182"
"182",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX ","128849","0.186"
"183",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","IMIDACLOPRID ","129099","0.457"
"184",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN ","128897","(D)"
"185",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","MALATHION ","57701","1.807"
"186",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE ","121027","0.169"
"187",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NALED ","34401","(D)"
"188",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NEEM OIL ","25006","(D)"
"189",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NEEM OIL, CLAR. HYD. ","25007","(D)"
"190",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NOVALURON ","124002","0.077"
"191",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE ","67501","(D)"
"192",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PYRETHRINS ","69001","(D)"
"193",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PYRIDABEN ","129105","(D)"
"194",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SPINETORAM ","110007","0.071"
"195",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SPINOSAD ","110003","0.094"
"196",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","THIAMETHOXAM ","60109","0.062"
"197",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","ACIBENZOLAR-S-METHYL ","61402","(D)"
"198",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","CAPSICUM OLEORESIN EXTRACT ","70704","(NA)"
"199",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","CHLOROPICRIN ","81501","188.284"
"200",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","DICHLOROPROPENE ","29001","111.391"
"201",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","FLUTRIAFOL ","128940","0.114"
"202",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","GARLIC OIL ","128827","(D)"
"203",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","HYDROGEN PEROXIDE ","595","(D)"
"204",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","IRON PHOSPHATE ","34903","(D)"
"205",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","METALDEHYDE ","53001","(D)"
"206",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","METAM-POTASSIUM ","39002","(D)"
"207",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","METAM-SODIUM ","39003","(D)"
"208",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","PEROXYACETIC ACID ","63201","(D)"
"209",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 ","6800","(NA)"
"210",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE ","55809","(D)"
"211",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER",NA,"NITROGEN",NA,"13"
"212",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER",NA,"PHOSPHATE",NA,"10"
"213",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER",NA,"POTASH",NA,"13"
"214",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER",NA,"SULFUR",NA,"(D)"
"215",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN ","128810","0.326"
"216",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747 ","16482","(NA)"
"217",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS ","6479","(NA)"
"218",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BLAD ","30006","(D)"
"219",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BORAX DECAHYDRATE ","11102","0.093"
"220",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BOSCALID ","128008","0.885"
"221",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19 ","6544","(NA)"
"222",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CAPTAN ","81301","15.932"
"223",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CYFLUFENAMID ","555550","(D)"
"224",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CYPRODINIL ","288202","0.872"
"225",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE ","128847","(D)"
"226",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FENHEXAMID ","90209","0.753"
"227",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUDIOXONIL ","71503","0.599"
"228",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUOPYRAM ","80302","0.389"
"229",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD ","138009","0.294"
"230",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FOSETYL-AL ","123301","(D)"
"231",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","ISOFETAMID ","270000","(D)"
"232",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MEFENOXAM ","113502","0.727"
"233",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT ","76416","(D)"
"234",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MYCLOBUTANIL ","128857","0.546"
"235",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD ","90112","0.49"
"236",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT ","230000","0.109"
"237",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PROPICONAZOLE ","122101","0.174"
"238",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYDIFLUMETOFEN ","90110","(D)"
"239",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ","99100","0.355"
"240",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYRIMETHANIL ","288201","1.036"
"241",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","QUINOLINE ","55459","0.193"
"242",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","SULFUR ","77501","38.761"
"243",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","TETRACONAZOLE ","120603","0.059"
"244",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ","102001","1.667"
"245",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","THIRAM ","79801","8.873"
"246",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","TRIFLOXYSTROBIN ","129112","0.39"
"247",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ","128879","(D)"
"248",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","CARFENTRAZONE-ETHYL ","128712","(D)"
"249",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","FLUMIOXAZIN ","129034","0.315"
"250",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","OXYFLUORFEN ","111601","(D)"
"251",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","PENDIMETHALIN ","108501","5.892"
"252",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ABAMECTIN ","122804","0.025"
"253",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ACEQUINOCYL ","6329","0.65"
"254",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ACETAMIPRID ","99050","0.181"
"255",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","AZADIRACHTIN ","121701","0.114"
"256",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BEAUVERIA BASSIANA ","128924","(NA)"
"257",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BIFENAZATE ","586","1.094"
"258",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BIFENTHRIN ","128825","0.178"
"259",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857 ","6523","(NA)"
"260",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351 ","6522","(NA)"
"261",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BT KURSTAKI SA-11 ","6519","(NA)"
"262",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CANOLA OIL ","11332","(D)"
"263",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ","90100","0.158"
"264",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA ","16329","(NA)"
"265",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE ","90098","0.241"
"266",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN ","138831","0.397"
"267",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ETOXAZOLE ","107091","(D)"
"268",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FENBUTATIN-OXIDE ","104601","(D)"
"269",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FENPROPATHRIN ","127901","0.327"
"270",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FENPYROXIMATE ","129131","(D)"
"271",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FLONICAMID ","128016","0.197"
"272",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE ","122304","0.317"
"273",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX ","128849","0.227"
"274",2023,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","IMIDACLOPRID ","129099","0.496"
